Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
SRR14842398_bin_10987	93.63	3.09	Neural Network (Specific Model)	11	0.875	13130	311.3845315904139	1956964	0.6	1836	225	45891	None
SRR14842404_bin_7384	93.97	1.64	Gradient Boost (General Model)	11	0.861	5124	271.1406959152799	1870886	0.31	1983	452	22467	None
SRR14842407_bin_56048	87.75	0.92	Neural Network (Specific Model)	11	0.871	8564	333.1235038084875	2106045	0.55	1838	324	52727	None
SRR14842407_bin_80513	84.12	1.76	Gradient Boost (General Model)	11	0.921	8548	348.50067704807043	3347400	0.62	2954	550	37861	None
SRR14842415_bin_75	83.38	2.18	Neural Network (Specific Model)	11	0.874	8617	331.74939024390244	1866059	0.65	1640	308	38159	None
SRR14842419_bin_269	94.81	0.13	Neural Network (Specific Model)	11	0.941	11343	278.11233595800525	1683469	0.31	1905	214	39132	None
SRR14842420_bin_122	97.84	3.1	Gradient Boost (General Model)	11	0.87	18945	326.8240205523443	1752020	0.63	1557	144	85304	None
SRR14842422_bin_6313	99.98	0.06	Neural Network (Specific Model)	11	0.896	141607	354.2265281662006	2964321	0.46	2503	34	279699	None
SRR14842422_bin_8876	75.78	0.86	Gradient Boost (General Model)	11	0.871	4197	264.7313156269302	1473457	0.62	1619	405	15527	None
SRR14842424_bin_14591	88.52	5.57	Gradient Boost (General Model)	11	0.903	2795	254.65498539841468	2024789	0.37	2397	737	11419	None
SRR14842424_bin_29177	92.68	0.19	Gradient Boost (General Model)	11	0.901	30047	298.4930278884462	1992973	0.48	2008	123	123531	None
SRR14842426_bin_270	94.09	5.06	Neural Network (Specific Model)	11	0.876	13305	329.09883426254436	2220429	0.6	1973	240	51243	None
SRR14842426_bin_62829	76.19	11.77	Neural Network (Specific Model)	11	0.896	5868	269.51861882193634	2663086	0.3	2954	540	23707	None
SRR21169620_bin_11397	99.59	0.29	Neural Network (Specific Model)	11	0.908	12091	309.1945773524721	1918548	0.31	1881	226	47757	None
SRR21169621_bin_16815	88.55	22.01	Gradient Boost (General Model)	11	0.882	3398	274.0878260869565	2140604	0.63	2300	663	35616	None
SRR21169625_bin_67566	99.99	0.02	Neural Network (Specific Model)	11	0.871	80610	345.8261765716249	3462379	0.43	2911	126	170876	None
SRR23153032_bin_8781	95.68	1.37	Gradient Boost (General Model)	11	0.888	10158	289.5283422459893	1826077	0.58	1870	250	40560	None
EHA01878_bin.6	93.82	0.34	Gradient Boost (General Model)	11	0.865	6280	299.8495794161306	2100115	0.31	2021	402	38198	None
EHA01887_bin.23	96.65	0.32	Gradient Boost (General Model)	11	0.923	67343	338.79866461222394	2141415	0.29	1947	54	176235	None
EHA01888_bin.10	81.19	0.64	Neural Network (Specific Model)	11	0.876	5967	287.7628161312372	1440278	0.63	1463	316	23418	None
EHA01892_bin.1	84.65	2.5	Neural Network (Specific Model)	11	0.841	4814	264.7852960312297	2899786	0.28	3074	693	33898	None
EHA01894_bin.7	70.48	3.82	Neural Network (Specific Model)	11	0.909	7566	289.23136427566806	1355749	0.29	1422	230	23295	None
EHA01894_bin.8	87.82	1.31	Gradient Boost (General Model)	11	0.882	6310	296.1011235955056	1341937	0.63	1335	275	28304	None
EHA01901_bin.3	94.54	0.55	Gradient Boost (General Model)	11	0.746	23583	379.85109060402687	3641550	0.39	2384	263	102489	None
EHA01902_bin.4	99.98	0.05	Neural Network (Specific Model)	11	0.879	26839	304.0614379084967	2376522	0.49	2295	129	106874	None
EHA01907_bin.7	94.51	0.4	Gradient Boost (General Model)	11	0.785	47648	394.607532210109	3041976	0.44	2018	116	215826	None
EHA01913_bin.8	93.86	0.1	Neural Network (Specific Model)	11	0.91	30068	314.8996925441968	2697222	0.41	2602	145	186320	None
EHA01915_bin.7	86.5	0.87	Neural Network (Specific Model)	11	0.906	97225	319.2350427350427	2717072	0.42	2574	43	199342	None
EHA01918_bin.20	100.0	0.02	Neural Network (Specific Model)	11	0.935	105603	321.01685772083613	1523052	0.39	1483	37	179401	None
EHA01922_bin.4	99.98	0.01	Neural Network (Specific Model)	11	0.902	62778	352.47862001943633	2408491	0.39	2058	68	120036	None
EHA01924_bin.22	76.01	1.53	Gradient Boost (General Model)	11	0.919	4031	267.31931166347994	911162	0.34	1046	241	40542	None
EHA01925_bin.5	83.6	1.13	Gradient Boost (General Model)	11	0.887	5487	275.8452237001209	1540034	0.58	1654	338	16690	None
EHA01929_bin.118	93.8	6.04	Neural Network (Specific Model)	11	0.843	4970	269.10876575784226	3262800	0.28	3411	769	27659	None
EHA01929_bin.70	96.75	0.57	Gradient Boost (General Model)	11	0.875	154038	327.6566091954023	2341968	0.26	2088	47	368605	None
EHA01958_bin.137	86.15	1.7	Neural Network (Specific Model)	11	0.879	19691	330.8054794520548	2057591	0.6	1825	148	82169	None
EHA01958_bin.25	93.11	4.15	Neural Network (Specific Model)	11	0.826	16082	282.1387670879546	3969069	0.34	3877	428	155146	None
EHA01958_bin.28	98.67	0.13	Gradient Boost (General Model)	11	0.885	73877	305.51412133891216	1977525	0.31	1912	62	293431	None
EHA01958_bin.40	90.05	0.5	Neural Network (Specific Model)	11	0.91	36809	377.9734530938124	6232828	0.42	5010	350	262698	None
EHA05615_bin.83	100.0	0.0	Gradient Boost (General Model)	11	0.887	82550	302.6590785907859	1885873	0.48	1845	52	174275	None
EHA05620_bin.73	96.93	0.54	Gradient Boost (General Model)	11	0.884	19009	302.3071146245059	2591273	0.34	2530	223	66426	None
EHA05637_bin.12	73.39	2.71	Neural Network (Specific Model)	11	0.913	3444	248.80692266089778	1507685	0.39	1849	477	13263	None
EHA05637_bin.7	90.22	1.53	Gradient Boost (General Model)	11	0.659	44095	382.7153443766347	3992420	0.49	2294	290	205337	None
EHA05651_bin.48	90.04	2.25	Gradient Boost (General Model)	11	0.889	5793	300.3485193621868	1775795	0.63	1756	387	27430	None
EHA05651_bin.55	98.29	0.24	Neural Network (Specific Model)	11	0.88	77494	334.18123938879455	2679413	0.39	2356	62	166299	None
EHA05655_bin.69	92.01	1.3	Neural Network (Specific Model)	11	0.878	7933	265.0651810584958	3247571	0.28	3590	538	29613	None
EHA05663_bin.48	88.14	0.74	Neural Network (Specific Model)	11	0.857	4762	272.7307692307692	2008096	0.29	2106	511	23106	None
ERR1913344_bin_59594	100.0	0.04	Gradient Boost (General Model)	11	0.874	105280	295.9864712514092	1799669	0.57	1774	38	224502	None
ERR1913488_bin_32876	93.02	2.5	Gradient Boost (General Model)	11	0.882	32220	304.85081408557363	2732571	0.59	2641	155	110975	None
ERR1913488_bin_60799	82.67	2.72	Neural Network (Specific Model)	11	0.901	17406	298.25642594859244	1620583	0.29	1634	145	71015	None
ERR1913584_bin_33881	80.53	4.05	Neural Network (Specific Model)	11	0.889	19701	311.0474333983106	1613850	0.65	1539	148	51684	None
ERR1913584_bin_61394	79.91	2.33	Gradient Boost (General Model)	11	0.865	27443	324.19383961763145	2113425	0.5	1883	119	119490	None
ERR1913896_bin_103768	80.45	2.57	Gradient Boost (General Model)	11	0.907	4969	277.1089367253751	1403193	0.31	1533	350	23051	None
ERR1913896_bin_104779	93.49	0.67	Gradient Boost (General Model)	11	0.934	10517	290.74847094801225	1218721	0.34	1308	175	65623	None
ERR1913896_bin_65202	79.27	18.89	Neural Network (Specific Model)	11	0.917	3823	268.56532663316585	2443202	0.39	2786	717	16673	None
ERR1913920_bin_49520	76.16	5.35	Neural Network (Specific Model)	11	0.903	6109	279.2540736270368	1534577	0.31	1657	310	28682	None
ERR1913992_bin_53042	95.16	4.59	Gradient Boost (General Model)	11	0.896	11012	295.8686816050026	1897763	0.29	1919	239	66505	None
ERR1914136_bin_3302	75.59	4.38	Gradient Boost (General Model)	11	0.906	4549	276.4046134663342	1466749	0.3	1604	365	30231	None
ERR1914136_bin_72578	89.22	2.13	Gradient Boost (General Model)	11	0.912	5671	283.02066666666667	1393749	0.3	1500	299	22757	None
ERR1914256_bin_4980	98.35	0.56	Neural Network (Specific Model)	11	0.796	23348	289.0064150943396	2883393	0.34	2650	197	103786	None
ERR1915624_bin_69186	84.21	3.01	Gradient Boost (General Model)	11	0.909	7388	282.4521497919556	1341883	0.31	1442	243	38343	None
ERR1915792_bin_41218	85.74	9.96	Gradient Boost (General Model)	11	0.906	2542	280.06012439530065	1340173	0.32	1447	520	19949	None
ERR1915840_bin_15154	99.08	1.03	Neural Network (Specific Model)	11	0.874	11020	303.79469434832754	1805070	0.63	1734	257	32544	None
ERR1915840_bin_64109	80.28	7.94	Gradient Boost (General Model)	11	0.909	5117	281.3849878934625	1148598	0.31	1239	273	21279	None
ERR1915888_bin_130	90.45	0.46	Neural Network (Specific Model)	11	0.873	10762	301.7460815047022	2313598	0.64	2233	341	59785	None
GL_01_02_bin_72509	99.42	0.1	Neural Network (Specific Model)	11	0.901	111720	322.79820143884893	2985306	0.33	2780	51	276767	None
GL_01_05_bin_98289	98.0	9.31	Neural Network (Specific Model)	11	0.897	8884	289.1854583772392	4579689	0.51	4745	750	56284	None
GL_01_06_bin_59594	88.66	2.73	Neural Network (Specific Model)	11	0.922	11566	290.167753150804	2167672	0.39	2301	257	56386	None
GL_01_06_bin_79406	89.17	1.05	Neural Network (Specific Model)	11	0.875	16412	287.22184133202745	2006294	0.5	2042	173	94332	None
GL_02_02_bin_89788	82.03	5.34	Neural Network (Specific Model)	11	0.835	3903	268.3420205920206	2991957	0.43	3108	861	23854	None
GL_02_05_bin_89803	99.33	0.08	Neural Network (Specific Model)	11	0.901	42442	317.83115789473686	2507087	0.42	2375	121	234829	None
GL_02_05_bin_92937	99.89	0.08	Neural Network (Specific Model)	11	0.881	50809	306.102766798419	3685482	0.65	3542	174	165192	None
GL_03_02_bin_143720	76.68	0.13	Neural Network (Specific Model)	11	0.906	25129	320.0051911278905	2240199	0.45	2119	139	74179	None
GL_03_02_bin_193480	87.76	0.82	Gradient Boost (General Model)	11	0.897	13678	288.1512077294686	1990992	0.39	2070	206	68464	None
GL_03_02_bin_197663	84.67	2.55	Gradient Boost (General Model)	11	0.886	6233	266.42982005141386	1752405	0.58	1945	345	32295	None
GL_03_02_bin_690	100.0	0.0	Neural Network (Specific Model)	11	0.882	153038	313.03821510297485	4642852	0.51	4370	65	362267	None
GL_03_05_bin_48372	77.92	2.01	Gradient Boost (General Model)	11	0.888	4098	253.69297768100162	1570568	0.58	1837	429	12719	None
GL_03_05_bin_59511	82.58	4.22	Neural Network (Specific Model)	11	0.898	7500	286.27360308285165	1981862	0.29	2076	348	29873	None
GL_03_07_bin_58936	85.81	5.6	Neural Network (Specific Model)	11	0.867	7519	280.30252100840335	2421487	0.29	2499	443	170395	None
GL_03_11_bin_51757	96.63	3.15	Gradient Boost (General Model)	11	0.892	8386	281.8287958115183	1807418	0.29	1910	311	47424	None
GL_03_12_bin_43076	81.97	9.78	Neural Network (Specific Model)	11	0.848	5984	259.4585009140768	2506908	0.29	2735	545	29140	None
GL_04_01_bin_11553	99.99	0.28	Neural Network (Specific Model)	11	0.866	34053	283.0357559269335	2516727	0.35	2573	105	91286	None
GL_04_03_bin_100125	92.48	2.79	Gradient Boost (General Model)	11	0.872	7643	272.5781315458735	2234382	0.55	2387	391	30890	None
GL_04_07_bin_98355	99.84	1.49	Neural Network (Specific Model)	11	0.873	51382	309.9708545557442	3760388	0.64	3534	159	129557	None
GL_04_08_bin_52776	96.81	5.13	Gradient Boost (General Model)	11	0.893	19737	304.67063323416914	2404800	0.48	2353	190	98748	None
GL_05_01_bin_460	81.57	0.37	Gradient Boost (General Model)	11	0.889	61050	354.7389033942559	1373177	0.3	1149	35	159725	None
GL_05_04_bin_37653	92.67	2.92	Gradient Boost (General Model)	11	0.9	5127	268.6083162217659	1740687	0.57	1948	425	17339	None
GL_05_09_bin_47466	80.1	3.69	Neural Network (Specific Model)	11	0.839	5191	262.0154676258993	2602527	0.28	2780	600	27224	None
GL_06_03_bin_50081	87.88	1.87	Gradient Boost (General Model)	11	0.909	6481	288.44240282685513	1344999	0.3	1415	266	25294	None
GL_06_04_bin_123795	97.9	10.06	Gradient Boost (General Model)	11	0.899	3295	252.91325898389096	4759604	0.66	5649	1564	27326	None
GL_06_04_bin_95497	97.65	0.17	Gradient Boost (General Model)	11	0.897	208708	322.93185689948893	1898222	0.56	1761	14	405906	None
GL_07_03_bin_397	99.68	0.35	Neural Network (Specific Model)	11	0.891	19732	337.77852348993287	1860893	0.64	1639	150	61330	None
GL_07_03_bin_64463	90.33	0.64	Neural Network (Specific Model)	4	0.922	9877	323.52104664391356	923292	0.25	879	131	46388	None
GL_07_03_bin_82178	93.0	1.38	Neural Network (Specific Model)	11	0.87	10320	296.05730937348227	2097774	0.55	2059	279	44813	None
GL_07_05_bin_118465	86.62	11.2	Gradient Boost (General Model)	11	0.912	4232	270.09680365296805	1941406	0.57	2190	532	20668	None
GL_08_03_bin_9515	88.96	4.33	Gradient Boost (General Model)	11	0.887	4139	260.2475703324808	1717183	0.58	1955	472	22381	None
GL_08_04_bin_32029	98.98	2.62	Gradient Boost (General Model)	11	0.882	11624	282.16212594908444	2143560	0.51	2239	281	59593	None
GL_08_05_bin_39216	91.77	5.74	Neural Network (Specific Model)	11	0.871	9144	304.58985879332477	1631859	0.62	1558	258	32224	None
GL_08_11_bin_54749	100.0	0.1	Neural Network (Specific Model)	11	0.793	38602	308.90062216243484	6941718	0.45	5947	298	205511	None
GL_08_X_bin_39	99.94	0.93	Neural Network (Specific Model)	11	0.893	176382	337.42271019936436	3917682	0.68	3461	39	358596	None
MS_03_04_bin_44389	81.24	2.56	Neural Network (Specific Model)	11	0.893	3991	270.99338569656885	2199594	0.34	2419	644	15637	None
MS_03_04_bin_64554	92.31	0.62	Neural Network (Specific Model)	11	0.894	10233	325.0249244712991	2884288	0.49	2648	406	56857	None
MS_05_01_bin_26582	81.91	9.34	Neural Network (Specific Model)	11	0.907	4652	261.92761904761903	3178262	0.67	3675	805	18651	None
MS_05_01_bin_53352	98.33	2.72	Neural Network (Specific Model)	11	0.854	10558	274.1411992263056	2484768	0.58	2585	326	38934	None
MS_05_01_bin_78	99.73	0.14	Neural Network (Specific Model)	11	0.897	77048	322.2183908045977	2154474	0.37	2001	51	194261	None
PRJEB20308A_bin_260732	87.9	0.2	Neural Network (Specific Model)	11	0.918	18619	306.5104022191401	1440847	0.35	1442	130	70024	None
PRJEB20308A_bin_306914	92.75	1.38	Gradient Boost (General Model)	11	0.882	19229	273.49617996604417	2188128	0.3	2356	218	56077	None
PRJEB20308A_bin_358899	93.45	2.83	Gradient Boost (General Model)	11	0.866	21147	331.58343949044587	1802193	0.63	1570	147	112016	None
PRJEB20308B_bin_295851	99.35	0.27	Gradient Boost (General Model)	11	0.915	43969	336.43450980392157	1403702	0.27	1275	67	154686	None
PRJEB20308B_bin_310969	85.32	0.58	Gradient Boost (General Model)	11	0.891	4528	256.6925777331996	1719865	0.53	1994	443	18634	None
PRJEB20308B_bin_486849	83.75	3.15	Neural Network (Specific Model)	11	0.899	18759	306.3627336448598	1748657	0.29	1712	166	73413	None
PRJEB20308B_bin_567963	99.37	0.5	Neural Network (Specific Model)	11	0.853	9544	284.1032412965186	2494035	0.36	2499	385	68295	None
PRJEB20308B_bin_637791	88.91	0.7	Neural Network (Specific Model)	11	0.914	8066	291.48956262425446	1921251	0.42	2012	293	31291	None
PRJNA738608A_bin_135988	94.44	0.63	Neural Network (Specific Model)	11	0.895	6725	301.306586270872	2173467	0.72	2156	403	33792	None
PRJNA738608A_bin_188075	98.44	4.62	Neural Network (Specific Model)	11	0.886	22420	299.58437892095355	3228340	0.62	3188	222	90684	None
PRJNA738608A_bin_196625	97.95	1.27	Neural Network (Specific Model)	11	0.915	76483	328.30301872372945	2810236	0.44	2617	68	168374	None
PRJNA738608A_bin_203487	97.95	1.25	Neural Network (Specific Model)	11	0.87	26192	314.9836065573771	2049073	0.45	1891	125	63663	None
PRJNA738608A_bin_206986	82.29	2.61	Neural Network (Specific Model)	11	0.853	19045	316.3493013972056	1670884	0.66	1503	160	83830	None
PRJNA738608A_bin_339592	95.3	0.82	Gradient Boost (General Model)	11	0.851	5061	279.1558674718459	6020213	0.72	6127	1444	67044	None
PRJNA738608B_bin_27758	94.74	3.81	Gradient Boost (General Model)	11	0.849	15611	310.6481735786872	3990894	0.37	3641	397	88539	None
PRJNA738608B_bin_336832	86.24	4.18	Neural Network (Specific Model)	11	0.879	14264	332.5135453474676	1925755	0.6	1698	209	69492	None
PRJNA738608B_bin_492389	84.75	1.83	Neural Network (Specific Model)	11	0.874	7897	298.61467079098543	2318121	0.36	2263	384	30795	None
PRJNA738608B_bin_537315	93.68	0.29	Neural Network (Specific Model)	11	0.873	42665	307.34671280276814	3050888	0.27	2890	117	142799	None
PRJNA738608B_bin_658792	99.79	0.39	Neural Network (Specific Model)	11	0.898	191930	340.96172718351323	5797731	0.59	5095	76	458925	None
PRJNA738608B_bin_821728	94.06	4.33	Gradient Boost (General Model)	11	0.881	92703	304.02860478692355	3541858	0.31	3426	90	400638	None
PRJNA738608C_bin_45475	77.03	2.13	Neural Network (Specific Model)	11	0.786	3777	267.29076738609115	1697765	0.53	1668	504	14292	None
PRJNA871950C_bin_224	99.19	0.31	Gradient Boost (General Model)	11	0.9	91175	311.06184538653366	2075577	0.56	2005	64	288144	None
PRJNA871950C_bin_23547	86.9	0.76	Gradient Boost (General Model)	11	0.744	27152	390.7784296028881	3492607	0.4	2216	220	147755	None
PRJNA871950C_bin_50	100.0	0.07	Neural Network (Specific Model)	11	0.949	25726	293.07638515330825	1715220	0.35	1859	104	93869	None
PRJNA871950_bin_119020	75.92	0.78	Neural Network (Specific Model)	11	0.888	8330	297.8358302122347	1609343	0.65	1602	273	27718	None
PRJNA871950_bin_156773	77.62	0.34	Neural Network (Specific Model)	11	0.92	6225	340.8028263795424	3298379	0.43	2972	679	26237	None
PRJNA871950_bin_176573	97.02	1.03	Gradient Boost (General Model)	11	0.872	14863	285.5639327559857	1925452	0.62	1963	195	47919	None
SA000208_bin_125054	92.63	6.16	Gradient Boost (General Model)	11	0.904	4909	271.5690376569038	1506086	0.29	1673	364	22712	None
SA000209_bin_311215	97.07	2.83	Gradient Boost (General Model)	11	0.846	8317	282.6753121998079	2084480	0.31	2082	369	35305	None
SA000209_bin_325851	89.86	8.45	Gradient Boost (General Model)	11	0.892	4807	266.07148530579826	2249444	0.3	2518	578	18443	None
SA000209_bin_393077	91.18	0.66	Gradient Boost (General Model)	11	0.879	29695	303.1867438190426	1963247	0.56	1901	115	63979	None
SA000209_bin_473329	91.56	2.53	Gradient Boost (General Model)	11	0.904	28486	294.6040308239478	1645874	0.27	1687	105	75338	None
SA000209_bin_64375	94.24	0.54	Gradient Boost (General Model)	11	0.879	69474	309.9332358674464	2167501	0.62	2052	64	244427	None
SA000209_bin_899826	92.8	0.0	Neural Network (Specific Model)	11	0.888	35867	363.88187470109995	2568251	0.41	2091	108	105696	None
SA000210_bin_183663	97.19	2.99	Gradient Boost (General Model)	11	0.891	17255	311.4548969072165	2438539	0.47	2328	229	78403	None
SA000210_bin_362990	91.5	0.27	Neural Network (Specific Model)	11	0.906	35505	344.9167300380228	2999309	0.45	2630	164	141240	None
SA000210_bin_436525	72.53	1.24	Gradient Boost (General Model)	11	0.912	3288	258.5589273112209	2405005	0.39	2834	769	97499	None
SA000210_bin_9532	93.74	0.57	Neural Network (Specific Model)	11	0.879	40479	360.3563535911602	2668415	0.51	2172	101	181850	None
SA000211_bin_245747	99.66	3.6	Neural Network (Specific Model)	11	0.876	33605	342.9182948490231	1981745	0.61	1689	118	152715	None
SA000211_bin_304908	99.15	0.36	Neural Network (Specific Model)	11	0.882	29732	309.33541513592945	2858268	0.38	2722	170	237983	None
SA000212_bin_117706	94.54	1.17	Gradient Boost (General Model)	11	0.905	14832	303.7248853689037	2411472	0.45	2399	260	60791	None
SA000212_bin_179059	99.98	0.3	Neural Network (Specific Model)	11	0.882	39969	284.82551848512173	2145270	0.34	2218	130	190380	None
SA000212_bin_234883	97.0	1.83	Gradient Boost (General Model)	11	0.872	46796	296.30800821355234	2975174	0.28	2922	104	159355	None
SA000212_bin_260061	99.89	0.12	Neural Network (Specific Model)	11	0.821	36975	281.35650956602893	2201398	0.37	2143	120	128600	None
SA000214_bin_163038	86.55	9.69	Gradient Boost (General Model)	11	0.851	4635	262.45319531953197	2053799	0.31	2222	534	25682	None
SA000214_bin_216781	95.28	2.65	Gradient Boost (General Model)	11	0.905	6693	283.1470113085622	1740315	0.29	1857	335	33802	None
